year,round,type,institute,program,quota,category,gender,orank,crank
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Female-only",18188,27015
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","Gender-Neutral",990,1154
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","EWS","Gender-Neutral",2476,2705
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","EWS","Female-only",3707,4253
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","Gender-Neutral",4498,6149
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","Female-only",11191,13055
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL (PwD)","Gender-Neutral",499,499
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","SC","Gender-Neutral",929,4180
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","SC","Female-only",5570,6191
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","SC (PwD)","Gender-Neutral",264,264
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","ST","Gender-Neutral",1779,1951
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","ST","Female-only",1677,1677
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Gender-Neutral",10618,14205
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Female-only",19334,24250
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","Gender-Neutral",544,636
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","EWS","Gender-Neutral",1886,2163
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","EWS","Female-only",3677,3869
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","Gender-Neutral",3796,5410
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","Female-only",6991,9941
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL (PwD)","Gender-Neutral",304,304
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","SC","Gender-Neutral",2552,2860
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","SC","Female-only",4344,4797
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","SC (PwD)","Gender-Neutral",343,343
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","ST","Gender-Neutral",862,1526
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","ST","Female-only",2073,2073
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","ST (PwD)","Gender-Neutral",99,99
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Energy and Electrical Vehicle Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Gender-Neutral",25206,32924
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Energy and Electrical Vehicle Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Female-only",49852,49852
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Energy and Electrical Vehicle Engineering (4 Years, Bachelor of Technology)","HS","EWS","Gender-Neutral",6209,6209
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Energy and Electrical Vehicle Engineering (4 Years, Bachelor of Technology)","HS","EWS","Female-only",8405,8405
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Energy and Electrical Vehicle Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","Gender-Neutral",13406,14133
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Energy and Electrical Vehicle Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","Female-only",20798,20798
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Energy and Electrical Vehicle Engineering (4 Years, Bachelor of Technology)","HS","SC","Gender-Neutral",5184,6653
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Energy and Electrical Vehicle Engineering (4 Years, Bachelor of Technology)","HS","ST","Gender-Neutral",3572,3572
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Energy and Electrical Vehicle Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Gender-Neutral",17464,25974
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Energy and Electrical Vehicle Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Female-only",40523,40523
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Energy and Electrical Vehicle Engineering (4 Years, Bachelor of Technology)","OS","EWS","Gender-Neutral",4098,4098
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Energy and Electrical Vehicle Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","Gender-Neutral",7225,8270
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Energy and Electrical Vehicle Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","Female-only",14650,14650
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Energy and Electrical Vehicle Engineering (4 Years, Bachelor of Technology)","OS","SC","Gender-Neutral",4596,4714
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Energy and Electrical Vehicle Engineering (4 Years, Bachelor of Technology)","OS","SC","Female-only",9196,9196
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Energy and Electrical Vehicle Engineering (4 Years, Bachelor of Technology)","OS","ST","Gender-Neutral",2336,2336
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Gender-Neutral",45197,51350
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Female-only",56839,59932
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)","HS","EWS","Gender-Neutral",7271,7436
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)","HS","EWS","Female-only",8876,8876
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","Gender-Neutral",15432,17490
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","Female-only",24368,26022
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)","HS","SC","Gender-Neutral",7736,9388
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)","HS","SC","Female-only",10915,10915
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)","HS","ST","Gender-Neutral",4217,4713
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)","HS","ST","Female-only",4455,4455
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Gender-Neutral",39219,45803
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Female-only",54262,58383
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","Gender-Neutral",2116,2116
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)","OS","EWS","Gender-Neutral",6634,6932
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)","OS","EWS","Female-only",9725,9725
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","Gender-Neutral",13368,15406
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","Female-only",20814,21422
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)","OS","SC","Gender-Neutral",6453,7786
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)","OS","SC","Female-only",9160,9160
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)","OS","ST","Gender-Neutral",2759,2830
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)","OS","ST","Female-only",4359,4359
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Mathematics and Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))","HS","OPEN","Gender-Neutral",13200,16703
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Mathematics and Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))","HS","OPEN","Female-only",22952,22952
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Mathematics and Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))","HS","EWS","Gender-Neutral",2324,2324
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Mathematics and Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))","HS","EWS","Female-only",3425,3425
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Mathematics and Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))","HS","OBC-NCL","Gender-Neutral",4493,5791
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Mathematics and Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))","HS","OBC-NCL","Female-only",10185,10185
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Mathematics and Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))","HS","SC","Gender-Neutral",3241,3653
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Mathematics and Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))","HS","ST","Gender-Neutral",1691,1691
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Mathematics and Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))","OS","OPEN","Gender-Neutral",13167,14961
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Mathematics and Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))","OS","OPEN","Female-only",21744,21744
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Mathematics and Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))","OS","EWS","Gender-Neutral",2289,2289
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Mathematics and Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))","OS","OBC-NCL","Gender-Neutral",4973,5386
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Mathematics and Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))","OS","OBC-NCL","Female-only",11981,11981
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Mathematics and Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))","OS","SC","Gender-Neutral",3413,3676
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Mathematics and Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))","OS","SC","Female-only",5245,5245
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Mathematics and Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))","OS","ST","Gender-Neutral",744,744
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Gender-Neutral",22945,34275
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Female-only",43327,52059
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","Gender-Neutral",807,2715
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","EWS","Gender-Neutral",4962,5656
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","EWS","Female-only",7681,7681
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","EWS (PwD)","Gender-Neutral",389,389
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","Gender-Neutral",9802,12902
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","Female-only",17404,22328
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL (PwD)","Gender-Neutral",1310,1310
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","SC","Gender-Neutral",5121,6619
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","SC","Female-only",9677,12335
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","ST","Gender-Neutral",2059,2848
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","ST","Female-only",3881,3881
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Gender-Neutral",18342,29613
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Female-only",41751,47903
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","Gender-Neutral",1933,1945
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","EWS","Gender-Neutral",4183,4447
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","EWS","Female-only",7306,7306
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","Gender-Neutral",8277,9616
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","Female-only",16064,19396
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL (PwD)","Gender-Neutral",839,839
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","SC","Gender-Neutral",4174,5755
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","SC","Female-only",7166,7224
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","ST","Gender-Neutral",1517,2090
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","ST","Female-only",3211,3211
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Planning (4 Years, Bachelor of Planning)","HS","OPEN","Gender-Neutral",132,2659
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Planning (4 Years, Bachelor of Planning)","HS","OPEN","Female-only",841,843
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Planning (4 Years, Bachelor of Planning)","HS","EWS","Gender-Neutral",300,654
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Planning (4 Years, Bachelor of Planning)","HS","EWS","Female-only",951,951
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Planning (4 Years, Bachelor of Planning)","HS","OBC-NCL","Gender-Neutral",1686,2885
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Planning (4 Years, Bachelor of Planning)","HS","OBC-NCL","Female-only",1364,1364
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Planning (4 Years, Bachelor of Planning)","HS","SC","Gender-Neutral",246,273
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Planning (4 Years, Bachelor of Planning)","HS","SC","Female-only",198,198
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Planning (4 Years, Bachelor of Planning)","HS","ST","Gender-Neutral",315,425
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Planning (4 Years, Bachelor of Planning)","OS","OPEN","Gender-Neutral",114,581
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Planning (4 Years, Bachelor of Planning)","OS","OPEN","Female-only",535,562
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Planning (4 Years, Bachelor of Planning)","OS","EWS","Gender-Neutral",154,180
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Planning (4 Years, Bachelor of Planning)","OS","OBC-NCL","Gender-Neutral",253,351
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Planning (4 Years, Bachelor of Planning)","OS","OBC-NCL","Female-only",413,434
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Planning (4 Years, Bachelor of Planning)","OS","SC","Gender-Neutral",50,121
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Planning (4 Years, Bachelor of Planning)","OS","SC","Female-only",82,82
2025,6,"NIT","Maulana Azad National Institute of Technology Bhopal","Planning (4 Years, Bachelor of Planning)","OS","ST","Gender-Neutral",44,55
2025,6,"NIT","Motilal Nehru National Institute of Technology Allahabad","Bio Technology (4 Years, Bachelor of Technology)","HS","OPEN","Gender-Neutral",32046,39400
2025,6,"NIT","Motilal Nehru National Institute of Technology Allahabad","Bio Technology (4 Years, Bachelor of Technology)","HS","OPEN","Female-only",34781,44457
2025,6,"NIT","Motilal Nehru National Institute of Technology Allahabad","Bio Technology (4 Years, Bachelor of Technology)","HS","EWS","Gender-Neutral",5513,5542
2025,6,"NIT","Motilal Nehru National Institute of Technology Allahabad","Bio Technology (4 Years, Bachelor of Technology)","HS","EWS","Female-only",8989,8989
2025,6,"NIT","Motilal Nehru National Institute of Technology Allahabad","Bio Technology (4 Years, Bachelor of Technology)","HS","OBC-NCL","Gender-Neutral",11427,14119
2025,6,"NIT","Motilal Nehru National Institute of Technology Allahabad","Bio Technology (4 Years, Bachelor of Technology)","HS","SC","Gender-Neutral",6019,6524
2025,6,"NIT","Motilal Nehru National Institute of Technology Allahabad","Bio Technology (4 Years, Bachelor of Technology)","HS","SC","Female-only",7766,7766
2025,6,"NIT","Motilal Nehru National Institute of Technology Allahabad","Bio Technology (4 Years, Bachelor of Technology)","HS","ST","Gender-Neutral",5103,5137
2025,6,"NIT","Motilal Nehru National Institute of Technology Allahabad","Bio Technology (4 Years, Bachelor of Technology)","OS","OPEN","Gender-Neutral",32234,37193
2025,6,"NIT","Motilal Nehru National Institute of Technology Allahabad","Bio Technology (4 Years, Bachelor of Technology)","OS","OPEN","Female-only",33107,48449
2025,6,"NIT","Motilal Nehru National Institute of Technology Allahabad","Bio Technology (4 Years, Bachelor of Technology)","OS","EWS","Gender-Neutral",5473,5518
2025,6,"NIT","Motilal Nehru National Institute of Technology Allahabad","Bio Technology (4 Years, Bachelor of Technology)","OS","EWS","Female-only",8078,8078
2025,6,"NIT","Motilal Nehru National Institute of Technology Allahabad","Bio Technology (4 Years, Bachelor of Technology)","OS","OBC-NCL","Gender-Neutral",11339,13898
2025,6,"NIT","Motilal Nehru National Institute of Technology Allahabad","Bio Technology (4 Years, Bachelor of Technology)","OS","OBC-NCL","Female-only",18439,18439
2025,6,"NIT","Motilal Nehru National Institute of Technology Allahabad","Bio Technology (4 Years, Bachelor of Technology)","OS","OBC-NCL (PwD)","Gender-Neutral",731,731
2025,6,"NIT","Motilal Nehru National Institute of Technology Allahabad","Bio Technology (4 Years, Bachelor of Technology)","OS","SC","Gender-Neutral",5365,6057
2025,6,"NIT","Motilal Nehru National Institute of Technology Allahabad","Bio Technology (4 Years, Bachelor of Technology)","OS","SC","Female-only",9789,9789
2025,6,"NIT","Motilal Nehru National Institute of Technology Allahabad","Bio Technology (4 Years, Bachelor of Technology)","OS","ST","Gender-Neutral",2149,2523
2025,6,"NIT","Motilal Nehru National Institute of Technology Allahabad","Bio Technology (4 Years, Bachelor of Technology)","OS","ST","Female-only",4080,4080
2025,6,"NIT","Motilal Nehru National Institute of Technology Allahabad","Chemical Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Gender-Neutral",16240,21558
2025,6,"NIT","Motilal Nehru National Institute of Technology Allahabad","Chemical Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Female-only",30210,32195
2025,6,"NIT","Motilal Nehru National Institute of Technology Allahabad","Chemical Engineering (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","Gender-Neutral",427,427
2025,6,"NIT","Motilal Nehru National Institute of Technology Allahabad","Chemical Engineering (4 Years, Bachelor of Technology)","HS","EWS","Gender-Neutral",3062,3176
2025,6,"NIT","Motilal Nehru National Institute of Technology Allahabad","Chemical Engineering (4 Years, Bachelor of Technology)","HS","EWS","Female-only",5511,5511
2025,6,"NIT","Motilal Nehru National Institute of Technology Allahabad","Chemical Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","Gender-Neutral",6558,7855
2025,6,"NIT","Motilal Nehru National Institute of Technology Allahabad","Chemical Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","Female-only",12503,12503
2025,6,"NIT","Motilal Nehru National Institute of Technology Allahabad","Chemical Engineering (4 Years, Bachelor of Technology)","HS","SC","Gender-Neutral",2617,3096
2025,6,"NIT","Motilal Nehru National Institute of Technology Allahabad","Chemical Engineering (4 Years, Bachelor of Technology)","HS","SC","Female-only",5634,6204
2025,6,"NIT","Motilal Nehru National Institute of Technology Allahabad","Chemical Engineering (4 Years, Bachelor of Technology)","HS","ST","Gender-Neutral",3163,3481
2025,6,"NIT","Motilal Nehru National Institute of Technology Allahabad","Chemical Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Gender-Neutral",20344,22469
2025,6,"NIT","Motilal Nehru National Institute of Technology Allahabad","Chemical Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Female-only",36209,38172
2025,6,"NIT","Motilal Nehru National Institute of Technology Allahabad","Chemical Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","Gender-Neutral",899,899
2025,6,"NIT","Motilal Nehru National Institute of Technology Allahabad","Chemical Engineering (4 Years, Bachelor of Technology)","OS","EWS","Gender-Neutral",3261,3261
2025,6,"NIT","Motilal Nehru National Institute of Technology Allahabad","Chemical Engineering (4 Years, Bachelor of Technology)","OS","EWS","Female-only",5560,5560
2025,6,"NIT","Motilal Nehru National Institute of Technology Allahabad","Chemical Engineering (4 Years, Bachelor of Technology)","OS","EWS (PwD)","Gender-Neutral",196,196
2025,6,"NIT","Motilal Nehru National Institute of Technology Allahabad","Chemical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","Gender-Neutral",7122,8317
2025,6,"NIT","Motilal Nehru National Institute of Technology Allahabad","Chemical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","Female-only",12974,12974
2025,6,"NIT","Motilal Nehru National Institute of Technology Allahabad","Chemical Engineering (4 Years, Bachelor of Technology)","OS","SC","Gender-Neutral",3400,4332
2025,6,"NIT","Motilal Nehru National Institute of Technology Allahabad","Chemical Engineering (4 Years, Bachelor of Technology)","OS","SC","Female-only",6688,6688
2025,6,"NIT","Motilal Nehru National Institute of Technology Allahabad","Chemical Engineering (4 Years, Bachelor of Technology)","OS","ST","Gender-Neutral",2117,2120
2025,6,"NIT","Motilal Nehru National Institute of Technology Allahabad","Civil Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Gender-Neutral",17628,29451
2025,6,"NIT","Motilal Nehru National Institute of Technology Allahabad","Civil Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Female-only",34243,53343
2025,6,"NIT","Motilal Nehru National Institute of Technology Allahabad","Civil Engineering (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","Gender-Neutral",884,884
2025,6,"NIT","Motilal Nehru National Institute of Technology Allahabad","Civil Engineering (4 Years, Bachelor of Technology)","HS","EWS","Gender-Neutral",4130,4347
2025,6,"NIT","Motilal Nehru National Institute of Technology Allahabad","Civil Engineering (4 Years, Bachelor of Technology)","HS","EWS","Female-only",7670,7670
2025,6,"NIT","Motilal Nehru National Institute of Technology Allahabad","Civil Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","Gender-Neutral",8110,9864
2025,6,"NIT","Motilal Nehru National Institute of Technology Allahabad","Civil Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","Female-only",16920,18469
2025,6,"NIT","Motilal Nehru National Institute of Technology Allahabad","Civil Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL (PwD)","Gender-Neutral",1059,1059
2025,6,"NIT","Motilal Nehru National Institute of Technology Allahabad","Civil Engineering (4 Years, Bachelor of Technology)","HS","SC","Gender-Neutral",1919,4553
2025,6,"NIT","Motilal Nehru National Institute of Technology Allahabad","Civil Engineering (4 Years, Bachelor of Technology)","HS","SC","Female-only",4077,4077
2025,6,"NIT","Motilal Nehru National Institute of Technology Allahabad","Civil Engineering (4 Years, Bachelor of Technology)","HS","ST","Gender-Neutral",2977,4106
2025,6,"NIT","Motilal Nehru National Institute of Technology Allahabad","Civil Engineering (4 Years, Bachelor of Technology)","HS","ST","Female-only",3859,3859
