year,round,type,institute,program,quota,category,gender,orank,crank,hist_crank_mean,hist_crank_min,hist_crank_max,hist_crank_count
2020,6,IIT,Indian Institute of Technology Kanpur,"Mathematics and Scientific Computing (4 Years, Bachelor of Science)",AI,ST,Female-only,714,714,714.0,714.0,714.0,0
2020,6,IIT,Indian Institute of Technology Kanpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,1377,2542,2542.0,2542.0,2542.0,0
2020,6,IIT,Indian Institute of Technology Kanpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only,4869,6763,6763.0,6763.0,6763.0,0
2020,6,IIT,Indian Institute of Technology Kanpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,142,23,23.0,23.0,23.0,0
2020,6,IIT,Indian Institute of Technology Kanpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,342,461,461.0,461.0,461.0,0
2020,6,IIT,Indian Institute of Technology Kanpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only,1380,1500,1500.0,1500.0,1500.0,0
2020,6,IIT,Indian Institute of Technology Kanpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,694,1225,1225.0,1225.0,1225.0,0
2020,6,IIT,Indian Institute of Technology Kanpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only,3071,3916,3916.0,3916.0,3916.0,0
2020,6,IIT,Indian Institute of Technology Kanpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,77,83,83.0,83.0,83.0,0
2020,6,IIT,Indian Institute of Technology Kanpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,452,784,784.0,784.0,784.0,0
2020,6,IIT,Indian Institute of Technology Kanpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only,1394,1929,1929.0,1929.0,1929.0,0
2020,6,IIT,Indian Institute of Technology Kanpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,377,444,444.0,444.0,444.0,0
2020,6,IIT,Indian Institute of Technology Kanpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only,808,826,826.0,826.0,826.0,0
2020,6,IIT,Indian Institute of Technology Kanpur,"Physics (4 Years, Bachelor of Science)",AI,OPEN,Gender-Neutral,1025,4241,4241.0,4241.0,4241.0,0
2020,6,IIT,Indian Institute of Technology Kanpur,"Physics (4 Years, Bachelor of Science)",AI,OPEN,Female-only,10794,12945,12945.0,12945.0,12945.0,0
2020,6,IIT,Indian Institute of Technology Kanpur,"Physics (4 Years, Bachelor of Science)",AI,EWS,Gender-Neutral,763,1304,1304.0,1304.0,1304.0,0
2020,6,IIT,Indian Institute of Technology Kanpur,"Physics (4 Years, Bachelor of Science)",AI,EWS,Female-only,2546,2546,2546.0,2546.0,2546.0,0
2020,6,IIT,Indian Institute of Technology Kanpur,"Physics (4 Years, Bachelor of Science)",AI,OBC-NCL,Gender-Neutral,2234,3808,3808.0,3808.0,3808.0,0
2020,6,IIT,Indian Institute of Technology Kanpur,"Physics (4 Years, Bachelor of Science)",AI,OBC-NCL,Female-only,7936,8228,8228.0,8228.0,8228.0,0
2020,6,IIT,Indian Institute of Technology Kanpur,"Physics (4 Years, Bachelor of Science)",AI,SC,Gender-Neutral,1427,2073,2073.0,2073.0,2073.0,0
2020,6,IIT,Indian Institute of Technology Kanpur,"Physics (4 Years, Bachelor of Science)",AI,SC,Female-only,2490,2490,2490.0,2490.0,2490.0,0
2020,6,IIT,Indian Institute of Technology Kanpur,"Physics (4 Years, Bachelor of Science)",AI,ST,Gender-Neutral,778,737,737.0,737.0,737.0,0
2020,6,IIT,Indian Institute of Technology Kanpur,"Physics (4 Years, Bachelor of Science)",AI,ST,Female-only,877,877,877.0,877.0,877.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,2243,3678,3678.0,3678.0,3678.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only,5512,7349,7349.0,7349.0,7349.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,98,98,98.0,98.0,98.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,472,785,785.0,785.0,785.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only,1173,1173,1173.0,1173.0,1173.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,603,1690,1690.0,1690.0,1690.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only,2401,3848,3848.0,3848.0,3848.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,41,41,41.0,41.0,41.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,108,1068,1068.0,1068.0,1068.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only,381,868,868.0,868.0,868.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,546,625,625.0,625.0,625.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only,857,857,857.0,857.0,857.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Aerospace Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Gender-Neutral,2729,3816,3816.0,3816.0,3816.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Aerospace Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Female-only,7856,7856,7856.0,7856.0,7856.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Aerospace Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,EWS,Gender-Neutral,855,855,855.0,855.0,855.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Aerospace Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Gender-Neutral,1947,1948,1948.0,1948.0,1948.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Aerospace Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Female-only,3448,3448,3448.0,3448.0,3448.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Aerospace Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Gender-Neutral,887,887,887.0,887.0,887.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Aerospace Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,Gender-Neutral,629,629,629.0,629.0,629.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Biological Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Gender-Neutral,4778,7600,7600.0,7600.0,7600.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Biological Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Female-only,3896,7232,7232.0,7232.0,7232.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Biological Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN (PwD),Gender-Neutral,187,187,187.0,187.0,187.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Biological Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,EWS,Gender-Neutral,1664,1807,1807.0,1807.0,1807.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Biological Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,EWS,Female-only,3572,3572,3572.0,3572.0,3572.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Biological Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Gender-Neutral,2840,3899,3899.0,3899.0,3899.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Biological Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Female-only,4389,4935,4935.0,4935.0,4935.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Biological Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Gender-Neutral,1628,2305,2305.0,2305.0,2305.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Biological Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Female-only,2297,2297,2297.0,2297.0,2297.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Biological Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,Gender-Neutral,186,611,611.0,611.0,611.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Biological Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,Female-only,928,928,928.0,928.0,928.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Biological Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",AI,OPEN,Gender-Neutral,8605,12762,12762.0,12762.0,12762.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Biological Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",AI,OPEN,Female-only,10015,13151,13151.0,13151.0,13151.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Biological Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",AI,OPEN (PwD),Gender-Neutral,217,217,217.0,217.0,217.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Biological Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",AI,EWS,Gender-Neutral,1962,2233,2233.0,2233.0,2233.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Biological Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",AI,EWS,Female-only,4054,4054,4054.0,4054.0,4054.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Biological Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",AI,OBC-NCL,Gender-Neutral,3956,5227,5227.0,5227.0,5227.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Biological Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",AI,OBC-NCL,Female-only,6583,7625,7625.0,7625.0,7625.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Biological Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",AI,SC,Gender-Neutral,2472,2776,2776.0,2776.0,2776.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Biological Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",AI,SC,Female-only,2896,2896,2896.0,2896.0,2896.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Biological Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",AI,ST,Gender-Neutral,324,327,327.0,327.0,327.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Biological Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",AI,ST,Female-only,1244,1244,1244.0,1244.0,1244.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,2076,3636,3636.0,3636.0,3636.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only,4823,8188,8188.0,8188.0,8188.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,158,194,194.0,194.0,194.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,373,795,795.0,795.0,795.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only,1076,1161,1161.0,1161.0,1161.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,1206,1847,1847.0,1847.0,1847.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only,2896,3638,3638.0,3638.0,3638.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,550,1263,1263.0,1263.0,1263.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only,1245,1641,1641.0,1641.0,1641.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,133,654,654.0,654.0,654.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only,568,787,787.0,787.0,787.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,3439,5727,5727.0,5727.0,5727.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only,7923,10560,10560.0,10560.0,10560.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,140,65,65.0,65.0,65.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Civil Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,719,1044,1044.0,1044.0,1044.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Civil Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only,1586,1891,1891.0,1891.0,1891.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Civil Engineering (4 Years, Bachelor of Technology)",AI,EWS (PwD),Gender-Neutral,18,18,18.0,18.0,18.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,1542,2180,2180.0,2180.0,2180.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only,2325,4075,4075.0,4075.0,4075.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,29,29,29.0,29.0,29.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,766,1131,1131.0,1131.0,1131.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only,645,1660,1660.0,1660.0,1660.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,48,337,337.0,337.0,337.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only,531,595,595.0,595.0,595.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,49,158,158.0,158.0,158.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only,204,576,576.0,576.0,576.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,3,3,3.0,3.0,3.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,22,37,37.0,37.0,37.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only,155,164,164.0,164.0,164.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS (PwD),Gender-Neutral,3,3,3.0,3.0,3.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,35,92,92.0,92.0,92.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only,77,402,402.0,402.0,402.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,5,5,5.0,5.0,5.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,10,54,54.0,54.0,54.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only,119,181,181.0,181.0,181.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC (PwD),Gender-Neutral,4,4,4.0,4.0,4.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3,23,23.0,23.0,23.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only,14,14,14.0,14.0,14.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,166,844,844.0,844.0,844.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only,591,2046,2046.0,2046.0,2046.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,55,58,58.0,58.0,58.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Female-only,153,153,153.0,153.0,153.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,96,202,202.0,202.0,202.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only,500,567,567.0,567.0,567.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS (PwD),Gender-Neutral,15,15,15.0,15.0,15.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,104,427,427.0,427.0,427.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only,454,1307,1307.0,1307.0,1307.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,39,46,46.0,46.0,46.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,23,304,304.0,304.0,304.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only,193,355,355.0,355.0,355.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,72,185,185.0,185.0,185.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only,103,213,213.0,213.0,213.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Engineering Design (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Gender-Neutral,2293,3790,3790.0,3790.0,3790.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Engineering Design (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Female-only,5888,7607,7607.0,7607.0,7607.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Engineering Design (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,EWS,Gender-Neutral,740,987,987.0,987.0,987.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Engineering Design (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,EWS,Female-only,1430,1636,1636.0,1636.0,1636.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Engineering Design (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Gender-Neutral,1075,2137,2137.0,2137.0,2137.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Engineering Design (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Female-only,3596,4316,4316.0,4316.0,4316.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Engineering Design (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Gender-Neutral,688,1573,1573.0,1573.0,1573.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Engineering Design (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Female-only,1677,1789,1789.0,1789.0,1789.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Engineering Design (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,Gender-Neutral,403,302,302.0,302.0,302.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Engineering Design (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,Female-only,299,299,299.0,299.0,299.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,1166,1589,1589.0,1589.0,1589.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OPEN,Female-only,3396,4007,4007.0,4007.0,4007.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,137,137,137.0,137.0,137.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Engineering Physics (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,844,928,928.0,928.0,928.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Engineering Physics (4 Years, Bachelor of Technology)",AI,EWS,Female-only,1658,1658,1658.0,1658.0,1658.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,327,1867,1867.0,1867.0,1867.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only,3539,4036,4036.0,4036.0,4036.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Engineering Physics (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,981,1443,1443.0,1443.0,1443.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Engineering Physics (4 Years, Bachelor of Technology)",AI,SC,Female-only,2244,2244,2244.0,2244.0,2244.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Engineering Physics (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,935,946,946.0,946.0,946.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Engineering Physics (4 Years, Bachelor of Technology)",AI,ST,Female-only,958,958,958.0,958.0,958.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,964,2314,2314.0,2314.0,2314.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only,2053,5280,5280.0,5280.0,5280.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,62,145,145.0,145.0,145.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Female-only,68,68,68.0,68.0,68.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,352,508,508.0,508.0,508.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only,876,1414,1414.0,1414.0,1414.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS (PwD),Gender-Neutral,26,26,26.0,26.0,26.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,428,1034,1034.0,1034.0,1034.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only,1431,3297,3297.0,3297.0,3297.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,238,666,666.0,666.0,666.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only,618,1265,1265.0,1265.0,1265.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC (PwD),Gender-Neutral,12,12,12.0,12.0,12.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,217,371,371.0,371.0,371.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only,430,705,705.0,705.0,705.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,3785,5554,5554.0,5554.0,5554.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only,8380,10559,10559.0,10559.0,10559.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,197,197,197.0,197.0,197.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1066,1187,1187.0,1187.0,1187.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only,2739,2739,2739.0,2739.0,2739.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,2048,2805,2805.0,2805.0,2805.0,0
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only,3649,4139,4139.0,4139.0,4139.0,0
